Time,Centre position X,Centre position Y,In Periphery,In Center
0:04:38.715,412.2,314.5,1,0
0:04:38.737,410.5,312.7,1,0
0:04:38.784,412.2,312.7,1,0
0:04:38.858,412.2,312.7,1,0
0:04:38.889,412.2,312.7,1,0
0:04:38.920,412.2,312.7,1,0
0:04:38.953,410.5,312.7,1,0
0:04:38.985,410.5,312.7,1,0
0:04:39.016,410.5,312.7,1,0
0:04:39.054,412.2,311.0,1,0
0:04:39.085,412.2,311.0,1,0
0:04:39.116,412.2,309.2,1,0
0:04:39.139,412.2,309.2,1,0
0:04:39.185,410.5,311.0,1,0
0:04:39.217,408.7,311.0,1,0
0:04:39.254,406.9,311.0,1,0
0:04:39.286,406.9,312.7,1,0
0:04:39.317,406.9,312.7,1,0
0:04:39.355,406.9,312.7,1,0
0:04:39.386,406.9,312.7,1,0
0:04:39.417,406.9,312.7,1,0
0:04:39.455,406.9,311.0,1,0
0:04:39.486,406.9,311.0,1,0
0:04:39.518,408.7,311.0,1,0
0:04:39.540,408.7,311.0,1,0
0:04:39.587,410.5,309.2,1,0
0:04:39.618,410.5,309.2,1,0
0:04:39.655,412.2,309.2,1,0
0:04:39.686,414.0,307.4,1,0
0:04:39.718,415.8,305.6,1,0
0:04:39.755,415.8,305.6,1,0
0:04:39.787,417.6,303.9,1,0
0:04:39.818,419.4,303.9,1,0
0:04:39.856,422.9,303.9,1,0
0:04:39.887,426.5,303.9,1,0
0:04:39.918,428.2,303.9,0,1
0:04:39.956,431.8,303.9,0,1
0:04:39.987,431.8,303.9,0,1
0:04:40.019,431.8,302.1,0,1
0:04:40.056,433.6,303.9,0,1
0:04:40.088,435.3,303.9,0,1
0:04:40.119,435.3,303.9,0,1
0:04:40.157,435.3,303.9,0,1
0:04:40.188,437.1,305.6,0,1
0:04:40.241,437.1,305.6,0,1
0:04:40.273,437.1,305.6,0,1
0:04:40.319,435.3,303.9,0,1
0:04:40.358,435.3,303.9,0,1
0:04:40.389,435.3,303.9,0,1
0:04:40.420,435.3,303.9,0,1
0:04:40.489,435.3,303.9,0,1
0:04:40.520,435.3,302.1,0,1
0:04:40.558,435.3,302.1,0,1
0:04:40.589,435.3,302.1,0,1
0:04:40.621,435.3,302.1,0,1
0:04:40.643,435.3,302.1,0,1
0:04:40.674,435.3,302.1,0,1
0:04:40.721,435.3,302.1,0,1
0:04:40.759,435.3,302.1,0,1
0:04:40.790,435.3,302.1,0,1
0:04:40.821,435.3,302.1,0,1
0:04:40.863,435.3,302.1,0,1
0:04:40.895,435.3,302.1,0,1
0:04:40.926,435.3,302.1,0,1
0:04:40.959,435.3,302.1,0,1
0:04:40.990,435.3,302.1,0,1
0:04:41.021,435.3,302.1,0,1
0:04:41.044,435.3,302.1,0,1
0:04:41.075,435.3,302.1,0,1
0:04:41.122,435.3,302.1,0,1
0:04:41.160,435.3,302.1,0,1
0:04:41.191,435.3,302.1,0,1
0:04:41.222,435.3,300.3,0,1
0:04:41.260,437.1,300.3,0,1
0:04:41.291,440.7,298.5,0,1
0:04:41.322,444.2,296.7,0,1
0:04:41.360,449.6,295.0,0,1
0:04:41.391,454.9,295.0,0,1
0:04:41.423,460.2,296.7,0,1
0:04:41.445,463.8,295.0,0,1
0:04:41.492,469.1,293.2,0,1
0:04:41.523,472.7,291.4,0,1
0:04:41.561,478.0,291.4,0,1
0:04:41.592,485.1,293.2,0,1
0:04:41.623,492.2,293.2,0,1
0:04:41.661,499.3,291.4,0,1
0:04:41.692,504.6,289.6,0,1
0:04:41.724,513.5,289.6,0,1
0:04:41.746,522.4,291.4,0,1
0:04:41.777,529.5,293.2,0,1
0:04:41.824,538.4,295.0,0,1
0:04:41.846,543.7,295.0,0,1
0:04:41.893,549.1,295.0,0,1
0:04:41.924,554.4,295.0,0,1
0:04:41.962,561.5,295.0,0,1
0:04:41.993,566.8,296.7,0,1
0:04:42.025,575.7,298.5,0,1
0:04:42.063,584.6,298.5,0,1
0:04:42.094,593.5,298.5,0,1
0:04:42.125,602.4,298.5,0,1
0:04:42.147,609.5,298.5,0,1
0:04:42.178,611.3,296.7,0,1
0:04:42.210,613.0,296.7,0,1
0:04:42.263,613.0,298.5,0,1
0:04:42.294,613.0,298.5,0,1
0:04:42.326,613.0,298.5,0,1
0:04:42.364,613.0,300.3,0,1
0:04:42.395,611.3,300.3,0,1
0:04:42.426,609.5,298.5,0,1
0:04:42.464,607.7,298.5,0,1
0:04:42.495,605.9,298.5,0,1
0:04:42.526,604.2,298.5,0,1
0:04:42.548,604.2,300.3,0,1
0:04:42.579,604.2,298.5,0,1
0:04:42.610,605.9,298.5,0,1
0:04:42.664,607.7,296.7,0,1
0:04:42.695,611.3,295.0,0,1
0:04:42.726,614.8,293.2,0,1
0:04:42.764,620.1,289.6,0,1
0:04:42.795,623.7,286.1,0,1
0:04:42.826,627.3,282.5,0,1
0:04:42.868,630.8,279.0,0,1
0:04:42.915,639.7,275.4,0,1
0:04:42.949,643.2,273.6,0,1
0:04:42.980,648.6,270.1,0,1
0:04:43.027,650.4,266.5,0,1
0:04:43.065,655.7,263.0,0,1
0:04:43.096,662.8,261.2,0,1
0:04:43.127,669.9,259.4,1,0
0:04:43.165,673.5,257.7,1,0
0:04:43.196,675.2,255.9,1,0
0:04:43.227,678.8,252.3,1,0
0:04:43.250,680.6,250.5,1,0
0:04:43.296,684.1,250.5,1,0
0:04:43.327,687.7,248.8,1,0
0:04:43.350,691.2,248.8,1,0
0:04:43.381,694.8,250.5,1,0
0:04:43.427,698.3,248.8,1,0
0:04:43.466,700.1,247.0,1,0
0:04:43.497,705.4,245.2,1,0
0:04:43.528,712.5,243.4,1,0
0:04:43.566,716.1,243.4,1,0
0:04:43.597,721.4,243.4,1,0
0:04:43.650,726.8,243.4,1,0
0:04:43.681,730.3,243.4,1,0
0:04:43.713,732.1,243.4,1,0
0:04:43.751,735.6,245.2,1,0
0:04:43.798,737.4,245.2,1,0
0:04:43.829,737.4,245.2,1,0
0:04:43.867,739.2,245.2,1,0
0:04:43.898,737.4,245.2,1,0
0:04:43.929,739.2,245.2,1,0
0:04:43.967,739.2,245.2,1,0
0:04:43.998,741.0,245.2,1,0
0:04:44.052,742.8,245.2,1,0
0:04:44.083,742.8,243.4,1,0
0:04:44.114,744.5,243.4,1,0
0:04:44.152,744.5,243.4,1,0
0:04:44.199,746.3,241.7,1,0
0:04:44.230,748.1,241.7,1,0
0:04:44.268,748.1,241.7,1,0
0:04:44.299,748.1,241.7,1,0
0:04:44.330,748.1,239.9,1,0
0:04:44.368,749.9,239.9,1,0
0:04:44.399,749.9,239.9,1,0
0:04:44.430,749.9,239.9,1,0
0:04:44.453,749.9,238.1,1,0
0:04:44.484,749.9,238.1,1,0
0:04:44.515,749.9,239.9,1,0
0:04:44.569,749.9,239.9,1,0
0:04:44.599,749.9,239.9,1,0
0:04:44.631,749.9,239.9,1,0
0:04:44.668,749.9,238.1,1,0
0:04:44.700,749.9,238.1,1,0
0:04:44.731,749.9,238.1,1,0
0:04:44.753,748.1,239.9,1,0
0:04:44.800,746.3,239.9,1,0
0:04:44.831,742.8,241.7,1,0
0:04:44.862,741.0,241.7,1,0
0:04:44.889,737.4,241.7,1,0
0:04:44.920,735.6,243.4,1,0
0:04:44.969,735.6,247.0,1,0
0:04:45.000,733.9,250.5,1,0
0:04:45.032,732.1,254.1,1,0
0:04:45.069,732.1,255.9,1,0
0:04:45.101,732.1,259.4,1,0
0:04:45.132,733.9,261.2,1,0
0:04:45.157,735.6,266.5,1,0
0:04:45.188,737.4,271.9,1,0
0:04:45.219,741.0,277.2,1,0
0:04:45.254,742.8,282.5,1,0
0:04:45.285,744.5,284.3,1,0
0:04:45.317,746.3,286.1,1,0
0:04:45.371,744.5,286.1,1,0
0:04:45.402,742.8,286.1,1,0
0:04:45.433,742.8,286.1,1,0
0:04:45.472,742.8,286.1,1,0
0:04:45.502,742.8,286.1,1,0
0:04:45.533,742.8,286.1,1,0
0:04:45.555,742.8,287.9,1,0
0:04:45.587,742.8,289.6,1,0
0:04:45.618,742.8,289.6,1,0
0:04:45.657,742.8,289.6,1,0
0:04:45.687,742.8,291.4,1,0
0:04:45.734,742.8,291.4,1,0
0:04:45.772,741.0,289.6,1,0
0:04:45.803,742.8,289.6,1,0
0:04:45.834,742.8,289.6,1,0
0:04:45.872,741.0,289.6,1,0
0:04:45.903,742.8,289.6,1,0
0:04:45.934,742.8,289.6,1,0
0:04:45.956,742.8,291.4,1,0
0:04:45.988,741.0,293.2,1,0
0:04:46.019,741.0,295.0,1,0
0:04:46.057,741.0,295.0,1,0
0:04:46.088,741.0,295.0,1,0
0:04:46.135,741.0,295.0,1,0
0:04:46.173,742.8,295.0,1,0
0:04:46.204,742.8,295.0,1,0
0:04:46.235,742.8,295.0,1,0
0:04:46.289,744.5,295.0,1,0
0:04:46.358,744.5,295.0,1,0
0:04:46.389,746.3,296.7,1,0
0:04:46.420,746.3,296.7,1,0
0:04:46.458,746.3,296.7,1,0
0:04:46.505,748.1,296.7,1,0
0:04:46.536,748.1,296.7,1,0
0:04:46.574,748.1,296.7,1,0
0:04:46.605,748.1,296.7,1,0
0:04:46.636,749.9,296.7,1,0
0:04:46.659,749.9,296.7,1,0
0:04:46.696,749.9,296.7,1,0
0:04:46.727,749.9,296.7,1,0
0:04:46.759,749.9,296.7,1,0
0:04:46.790,749.9,296.7,1,0
0:04:46.821,749.9,296.7,1,0
0:04:46.859,749.9,296.7,1,0
0:04:46.906,748.1,295.0,1,0
0:04:46.937,746.3,293.2,1,0
0:04:46.975,744.5,293.2,1,0
0:04:47.006,744.5,293.2,1,0
0:04:47.037,742.8,295.0,1,0
0:04:47.059,741.0,295.0,1,0
0:04:47.091,741.0,296.7,1,0
0:04:47.122,741.0,296.7,1,0
0:04:47.160,741.0,298.5,1,0
0:04:47.191,741.0,300.3,1,0
0:04:47.222,742.8,302.1,1,0
0:04:47.276,742.8,305.6,1,0
0:04:47.307,742.8,309.2,1,0
0:04:47.338,744.5,314.5,1,0
0:04:47.376,744.5,321.6,1,0
0:04:47.407,744.5,327.0,1,0
0:04:47.439,742.8,332.3,1,0
0:04:47.461,741.0,339.4,1,0
0:04:47.492,741.0,344.7,1,0
0:04:47.523,741.0,350.1,1,0
0:04:47.561,742.8,355.4,1,0
0:04:47.592,742.8,360.7,1,0
0:04:47.624,744.5,364.3,1,0
0:04:47.677,744.5,367.8,1,0
0:04:47.708,741.0,371.4,1,0
0:04:47.740,739.2,373.2,1,0
0:04:47.762,739.2,373.2,1,0
0:04:47.793,739.2,374.9,1,0
0:04:47.840,739.2,374.9,1,0
0:04:47.862,741.0,374.9,1,0
0:04:47.893,741.0,376.7,1,0
0:04:47.925,742.8,378.5,1,0
0:04:47.962,742.8,383.8,1,0
0:04:47.993,742.8,390.9,1,0
0:04:48.040,744.5,396.3,1,0
0:04:48.078,744.5,403.4,1,0
0:04:48.109,742.8,406.9,1,0
0:04:48.141,742.8,408.7,1,0
0:04:48.163,742.8,410.5,1,0
0:04:48.194,742.8,414.0,1,0
0:04:48.225,744.5,415.8,1,0
0:04:48.263,744.5,417.6,1,0
0:04:48.294,746.3,419.4,1,0
0:04:48.326,748.1,422.9,1,0
0:04:48.364,748.1,428.2,1,0
0:04:48.395,748.1,433.6,1,0
0:04:48.442,749.9,437.1,1,0
0:04:48.479,751.6,438.9,1,0
0:04:48.511,753.4,442.5,1,0
0:04:48.542,755.2,444.2,1,0
0:04:48.564,757.0,446.0,1,0
0:04:48.595,757.0,447.8,1,0
0:04:48.627,757.0,447.8,1,0
0:04:48.664,757.0,449.6,1,0
0:04:48.695,757.0,451.3,1,0
0:04:48.727,755.2,451.3,1,0
0:04:48.765,755.2,451.3,1,0
0:04:48.812,755.2,451.3,1,0
0:04:48.865,755.2,451.3,1,0
0:04:48.912,755.2,451.3,1,0
0:04:48.943,755.2,451.3,1,0
0:04:48.965,755.2,451.3,1,0
0:04:48.996,755.2,449.6,1,0
0:04:49.028,753.4,449.6,1,0
0:04:49.065,753.4,449.6,1,0
0:04:49.097,753.4,449.6,1,0
0:04:49.128,753.4,449.6,1,0
0:04:49.166,755.2,449.6,1,0
0:04:49.213,755.2,449.6,1,0
0:04:49.244,755.2,449.6,1,0
0:04:49.266,755.2,449.6,1,0
0:04:49.297,755.2,449.6,1,0
0:04:49.329,755.2,449.6,1,0
0:04:49.375,757.0,449.6,1,0
0:04:49.399,757.0,449.6,1,0
0:04:49.430,757.0,449.6,1,0
0:04:49.466,757.0,449.6,1,0
0:04:49.497,755.2,449.6,1,0
0:04:49.529,755.2,449.6,1,0
0:04:49.582,755.2,449.6,1,0
0:04:49.613,755.2,449.6,1,0
0:04:49.667,757.0,449.6,1,0
0:04:49.698,757.0,449.6,1,0
0:04:49.729,757.0,449.6,1,0
0:04:49.767,757.0,449.6,1,0
0:04:49.798,757.0,451.3,1,0
0:04:49.829,757.0,451.3,1,0
0:04:49.868,757.0,451.3,1,0
0:04:49.899,757.0,451.3,1,0
0:04:49.930,757.0,453.1,1,0
0:04:49.983,757.0,453.1,1,0
0:04:50.015,757.0,453.1,1,0
0:04:50.046,757.0,454.9,1,0
0:04:50.068,757.0,456.7,1,0
0:04:50.099,757.0,456.7,1,0
0:04:50.130,757.0,458.4,1,0
0:04:50.168,758.7,456.7,1,0
0:04:50.199,758.7,458.4,1,0
0:04:50.230,758.7,458.4,1,0
0:04:50.268,758.7,458.4,1,0
0:04:50.299,758.7,458.4,1,0
0:04:50.346,758.7,458.4,1,0
0:04:50.384,758.7,458.4,1,0
0:04:50.415,758.7,458.4,1,0
0:04:50.468,758.7,458.4,1,0
0:04:50.499,758.7,458.4,1,0
0:04:50.531,758.7,458.4,1,0
0:04:50.568,758.7,458.4,1,0
0:04:50.599,758.7,458.4,1,0
0:04:50.631,758.7,458.4,1,0
0:04:50.668,757.0,458.4,1,0
0:04:50.699,758.7,460.2,1,0
0:04:50.746,758.7,458.4,1,0
0:04:50.783,758.7,458.4,1,0
0:04:50.846,757.0,462.0,1,0
0:04:50.869,755.2,462.0,1,0
0:04:50.899,755.2,462.0,1,0
0:04:50.930,755.2,462.0,1,0
0:04:50.968,757.0,463.8,1,0
0:04:50.999,757.0,463.8,1,0
0:04:51.068,755.2,465.6,1,0
0:04:51.100,753.4,467.3,1,0
0:04:51.146,751.6,469.1,1,0
0:04:51.169,749.9,472.7,1,0
0:04:51.216,749.9,478.0,1,0
0:04:51.247,748.1,483.3,1,0
0:04:51.269,748.1,488.7,1,0
0:04:51.300,749.9,497.5,1,0
0:04:51.331,749.9,502.9,1,0
0:04:51.372,748.1,510.0,1,0
0:04:51.400,748.1,517.1,1,0
0:04:51.432,744.5,524.2,1,0
0:04:51.470,742.8,533.1,1,0
0:04:51.516,744.5,542.0,1,0
0:04:51.601,739.2,561.5,1,0
0:04:51.670,735.6,575.7,1,0
0:04:51.833,730.3,620.1,1,0
0:04:51.871,730.3,625.5,1,0
0:04:51.918,732.1,634.4,1,0
0:04:51.971,730.3,650.4,1,0
0:04:52.497,710.8,664.6,1,0
0:04:52.544,710.8,664.6,1,0
0:04:52.573,710.8,664.6,1,0
0:04:52.605,710.8,664.6,1,0
0:04:52.674,723.2,668.1,1,0
0:04:52.705,730.3,671.7,1,0
0:04:52.774,737.4,671.7,1,0
0:04:52.805,741.0,671.7,1,0
0:04:52.836,742.8,673.5,1,0
0:04:52.936,737.4,666.3,1,0
0:04:52.974,739.2,666.3,1,0
0:04:53.006,739.2,662.8,1,0
0:04:53.053,741.0,666.3,1,0
0:04:53.075,742.8,666.3,1,0
0:04:53.106,744.5,668.1,1,0
0:04:53.138,748.1,669.9,1,0
0:04:53.175,755.2,671.7,1,0
0:04:53.206,757.0,669.9,1,0
0:04:53.238,757.0,671.7,1,0
0:04:53.275,757.0,669.9,1,0
0:04:53.306,757.0,669.9,1,0
0:04:53.338,755.2,669.9,1,0
0:04:53.376,753.4,669.9,1,0
0:04:53.407,755.2,668.1,1,0
0:04:53.476,753.4,668.1,1,0
0:04:53.507,751.6,668.1,1,0
0:04:53.538,739.2,668.1,1,0
0:04:53.576,737.4,666.3,1,0
0:04:53.608,735.6,664.6,1,0
0:04:53.639,735.6,661.0,1,0
0:04:53.676,742.8,662.8,1,0
0:04:53.708,741.0,661.0,1,0
0:04:53.978,760.5,646.8,1,0
0:04:54.880,746.3,620.1,1,0
0:04:54.943,737.4,613.0,1,0
0:04:55.080,728.5,586.4,1,0
0:04:55.111,725.0,584.6,1,0
0:04:55.143,719.7,582.8,1,0
0:04:55.181,716.1,577.5,1,0
0:04:55.212,714.3,570.4,1,0
0:04:55.244,712.5,565.1,1,0
0:04:55.297,709.0,550.8,1,0
0:04:55.359,701.9,549.1,1,0
0:04:55.381,698.3,542.0,1,0
0:04:55.413,696.6,533.1,1,0
0:04:55.444,694.8,522.4,1,0
0:04:55.482,691.2,515.3,1,0
0:04:55.513,685.9,510.0,1,0
0:04:55.544,684.1,502.9,1,0
0:04:55.582,682.3,495.8,1,0
0:04:55.613,682.3,488.7,1,0
0:04:55.644,680.6,481.5,1,0
0:04:55.682,678.8,476.2,1,0
0:04:55.760,680.6,463.8,1,0
0:04:55.782,684.1,458.4,1,0
0:04:55.813,684.1,451.3,1,0
0:04:55.845,684.1,444.2,1,0
0:04:55.882,684.1,437.1,1,0
0:04:55.914,685.9,430.0,1,0
0:04:55.945,689.4,422.9,1,0
0:04:55.983,693.0,419.4,1,0
0:04:56.014,696.6,414.0,1,0
0:04:56.045,698.3,410.5,1,0
0:04:56.083,696.6,405.1,1,0
0:04:56.114,698.3,403.4,1,0
0:04:56.146,700.1,399.8,1,0
0:04:56.184,703.7,396.3,1,0
0:04:56.215,705.4,392.7,1,0
0:04:56.246,707.2,389.1,1,0
0:04:56.284,705.4,385.6,1,0
0:04:56.316,703.7,380.3,1,0
0:04:56.346,703.7,376.7,1,0
0:04:56.384,705.4,371.4,1,0
0:04:56.416,705.4,366.0,1,0
0:04:56.448,707.2,362.5,1,0
0:04:56.485,709.0,358.9,1,0
0:04:56.516,710.8,355.4,1,0
0:04:56.547,709.0,348.3,1,0
0:04:56.585,709.0,342.9,1,0
0:04:56.617,709.0,335.8,1,0
0:04:56.647,710.8,330.5,1,0
0:04:56.686,712.5,327.0,1,0
0:04:56.717,716.1,323.4,1,0
0:04:56.748,716.1,319.8,1,0
0:04:56.786,716.1,314.5,1,0
0:04:56.833,717.9,302.1,1,0
0:04:56.868,719.7,295.0,1,0
0:04:56.917,723.2,289.6,1,0
0:04:56.949,726.8,282.5,1,0
0:04:56.986,730.3,277.2,1,0
0:04:57.017,732.1,270.1,1,0
0:04:57.049,733.9,263.0,1,0
0:04:57.087,733.9,257.7,1,0
0:04:57.118,735.6,250.5,1,0
0:04:57.149,739.2,243.4,1,0
0:04:57.203,744.5,232.8,1,0
0:04:57.234,744.5,227.4,1,0
0:04:57.287,744.5,220.3,1,0
0:04:57.318,746.3,209.7,1,0
0:04:57.350,748.1,200.8,1,0
0:04:57.387,755.2,184.8,1,0
0:04:57.419,755.2,184.8,1,0
0:04:57.450,758.7,175.9,1,0
0:04:57.488,757.0,168.8,1,0
0:04:57.519,755.2,161.7,1,0
0:04:57.550,753.4,156.4,1,0
0:04:57.588,753.4,149.3,1,0
0:04:57.635,753.4,135.0,1,0
0:04:57.688,753.4,131.5,1,0
0:04:57.719,751.6,127.9,1,0
0:04:57.750,748.1,124.4,1,0
0:04:57.788,746.3,120.8,1,0
0:04:57.819,742.8,117.3,1,0
0:04:57.850,741.0,113.7,1,0
0:04:57.888,739.2,108.4,1,0
0:04:57.919,741.0,103.1,1,0
0:04:57.950,739.2,103.1,1,0
0:04:57.987,737.4,103.1,1,0
0:04:58.050,735.6,103.1,1,0
0:04:58.088,735.6,104.8,1,0
0:04:58.119,735.6,103.1,1,0
0:04:58.150,737.4,103.1,1,0
0:04:58.219,737.4,108.4,1,0
0:04:58.319,730.3,110.2,1,0
0:04:58.403,730.3,111.9,1,0
0:04:58.450,730.3,115.5,1,0
0:04:58.488,728.5,115.5,1,0
0:04:58.519,726.8,115.5,1,0
0:04:58.550,725.0,115.5,1,0
0:04:58.588,725.0,113.7,1,0
0:04:58.619,725.0,111.9,1,0
0:04:58.651,726.8,110.2,1,0
0:04:58.720,728.5,111.9,1,0
0:04:58.820,726.8,110.2,1,0
0:04:58.851,725.0,108.4,1,0
0:04:58.889,725.0,108.4,1,0
0:04:58.920,723.2,106.6,1,0
0:04:59.590,726.8,110.2,1,0
0:04:59.622,726.8,110.2,1,0
0:04:59.653,728.5,111.9,1,0
0:04:59.691,728.5,111.9,1,0
0:04:59.722,728.5,113.7,1,0
0:04:59.892,728.5,115.5,1,0
0:05:00.123,744.5,97.7,1,0
0:05:00.224,742.8,94.2,1,0
0:05:00.255,742.8,94.2,1,0
0:05:00.307,742.8,90.6,1,0
0:05:00.354,744.5,90.6,1,0
0:05:00.392,742.8,90.6,1,0
0:05:00.423,744.5,92.4,1,0
0:05:00.454,744.5,90.6,1,0
0:05:00.492,744.5,92.4,1,0
0:05:00.523,744.5,92.4,1,0
0:05:00.925,737.4,101.3,1,0
0:05:00.956,737.4,99.5,1,0
0:05:00.994,735.6,99.5,1,0
0:05:01.041,735.6,99.5,1,0
0:05:01.094,737.4,99.5,1,0
0:05:01.126,737.4,101.3,1,0
0:05:01.157,735.6,103.1,1,0
0:05:01.194,735.6,103.1,1,0
0:05:01.226,735.6,108.4,1,0
0:05:01.257,735.6,111.9,1,0
0:05:01.295,737.4,111.9,1,0
0:05:01.326,739.2,110.2,1,0
0:05:01.357,741.0,108.4,1,0
0:05:01.411,744.5,104.8,1,0
0:05:01.442,748.1,104.8,1,0
0:05:01.473,748.1,103.1,1,0
0:05:01.526,751.6,103.1,1,0
0:05:01.558,751.6,103.1,1,0
0:05:01.595,751.6,103.1,1,0
0:05:01.627,749.9,103.1,1,0
0:05:01.658,749.9,103.1,1,0
0:05:01.696,749.9,103.1,1,0
0:05:01.727,749.9,103.1,1,0
0:05:01.758,748.1,103.1,1,0
0:05:01.796,748.1,104.8,1,0
0:05:01.843,742.8,106.6,1,0
0:05:01.897,741.0,106.6,1,0
0:05:01.928,739.2,111.9,1,0
0:05:01.959,741.0,117.3,1,0
0:05:01.997,741.0,117.3,1,0
0:05:02.028,742.8,120.8,1,0
0:05:02.059,742.8,122.6,1,0
0:05:02.946,737.4,142.2,1,0
0:05:03.780,733.9,147.5,1,0
0:05:05.554,677.0,161.7,1,0
0:05:05.585,677.0,163.5,1,0
0:05:05.623,677.0,163.5,1,0
0:05:05.654,677.0,163.5,1,0
0:05:05.685,677.0,163.5,1,0
0:05:05.723,677.0,163.5,1,0
0:05:05.769,677.0,163.5,1,0
0:05:05.808,675.2,163.5,1,0
0:05:05.839,675.2,163.5,1,0
0:05:05.870,673.5,163.5,1,0
0:05:05.923,678.8,165.3,1,0
0:05:05.955,680.6,165.3,1,0
0:05:06.054,682.3,165.3,1,0
0:05:06.086,682.3,163.5,1,0
0:05:06.139,682.3,163.5,1,0
0:05:06.170,680.6,163.5,1,0
0:05:06.208,677.0,163.5,1,0
0:05:06.271,675.2,161.7,1,0
0:05:06.324,675.2,158.1,1,0
0:05:06.355,675.2,156.4,1,0
0:05:06.387,673.5,158.1,1,0
0:05:06.425,673.5,158.1,1,0
0:05:06.456,673.5,158.1,1,0
0:05:06.487,673.5,159.9,1,0
0:05:06.540,673.5,159.9,1,0
0:05:06.571,673.5,158.1,1,0
0:05:06.625,673.5,154.6,1,0
0:05:06.672,673.5,147.5,1,0
0:05:06.709,675.2,143.9,1,0
0:05:06.788,673.5,138.6,1,0
0:05:06.825,671.7,136.8,1,0
0:05:06.861,673.5,135.0,1,0
0:05:06.910,673.5,135.0,1,0
0:05:06.941,673.5,135.0,1,0
0:05:06.972,673.5,133.3,1,0
0:05:07.010,673.5,131.5,1,0
0:05:07.057,673.5,129.7,1,0
0:05:07.089,671.7,127.9,1,0
0:05:07.811,677.0,136.8,1,0
0:05:07.870,675.2,136.8,1,0
0:05:07.911,675.2,136.8,1,0
0:05:07.958,673.5,135.0,1,0
0:05:07.989,673.5,135.0,1,0
0:05:08.290,680.6,133.3,1,0
0:05:08.328,680.6,133.3,1,0
0:05:08.359,678.8,133.3,1,0
0:05:08.390,677.0,133.3,1,0
0:05:08.428,675.2,136.8,1,0
0:05:08.475,673.5,136.8,1,0
0:05:08.512,671.7,136.8,1,0
0:05:08.575,669.9,136.8,1,0
0:05:08.628,671.7,133.3,1,0
0:05:08.659,671.7,133.3,1,0
0:05:08.691,673.5,135.0,1,0
0:05:08.728,673.5,136.8,1,0
0:05:08.760,673.5,135.0,1,0
0:05:08.791,673.5,133.3,1,0
0:05:08.844,675.2,131.5,1,0
0:05:09.461,696.6,138.6,1,0
0:05:09.492,698.3,138.6,1,0
0:05:09.530,698.3,140.4,1,0
0:05:09.646,701.9,142.2,1,0
0:05:09.677,705.4,142.2,1,0
0:05:09.715,709.0,143.9,1,0
0:05:09.793,710.8,154.6,1,0
0:05:09.831,714.3,156.4,1,0
0:05:09.863,719.7,158.1,1,0
0:05:09.894,719.7,158.1,1,0
0:05:09.932,721.4,159.9,1,0
0:05:09.963,721.4,161.7,1,0
0:05:10.000,717.9,161.7,1,0
0:05:10.079,717.9,159.9,1,0
0:05:10.117,717.9,158.1,1,0
0:05:10.164,717.9,156.4,1,0
0:05:10.195,719.7,156.4,1,0
0:05:10.233,717.9,152.8,1,0
0:05:10.264,717.9,152.8,1,0
0:05:10.295,717.9,151.0,1,0
0:05:10.333,717.9,149.3,1,0
0:05:10.380,719.7,149.3,1,0
0:05:10.418,721.4,149.3,1,0
0:05:10.466,721.4,151.0,1,0
0:05:10.518,721.4,152.8,1,0
0:05:10.565,719.7,152.8,1,0
0:05:10.596,719.7,152.8,1,0
0:05:10.634,719.7,152.8,1,0
0:05:10.665,719.7,152.8,1,0
0:05:10.696,719.7,152.8,1,0
0:05:10.734,719.7,152.8,1,0
0:05:10.781,719.7,152.8,1,0
0:05:10.819,719.7,152.8,1,0
0:05:10.871,721.4,154.6,1,0
0:05:10.903,721.4,152.8,1,0
0:05:10.935,721.4,152.8,1,0
0:05:10.966,721.4,152.8,1,0
0:05:10.997,721.4,152.8,1,0
0:05:11.035,721.4,152.8,1,0
0:05:11.066,721.4,152.8,1,0
0:05:11.098,721.4,152.8,1,0
0:05:11.151,721.4,152.8,1,0
0:05:11.182,721.4,152.8,1,0
0:05:11.220,721.4,152.8,1,0
0:05:11.267,723.2,152.8,1,0
0:05:11.298,723.2,152.8,1,0
0:05:11.336,723.2,152.8,1,0
0:05:11.367,721.4,151.0,1,0
0:05:11.399,723.2,152.8,1,0
0:05:11.436,723.2,152.8,1,0
0:05:11.467,723.2,151.0,1,0
0:05:11.499,723.2,151.0,1,0
0:05:11.552,723.2,151.0,1,0
0:05:11.583,721.4,152.8,1,0
0:05:11.621,721.4,152.8,1,0
0:05:11.668,721.4,152.8,1,0
0:05:11.699,721.4,152.8,1,0
0:05:11.737,721.4,152.8,1,0
0:05:11.768,721.4,152.8,1,0
0:05:11.799,723.2,152.8,1,0
0:05:11.837,723.2,152.8,1,0
0:05:11.869,723.2,152.8,1,0
0:05:11.922,723.2,152.8,1,0
0:05:11.969,723.2,152.8,1,0
0:05:12.001,723.2,152.8,1,0
0:05:12.038,723.2,152.8,1,0
0:05:12.069,723.2,152.8,1,0
0:05:12.101,723.2,152.8,1,0
0:05:12.139,723.2,152.8,1,0
0:05:12.170,723.2,152.8,1,0
0:05:12.201,721.4,151.0,1,0
0:05:12.239,721.4,151.0,1,0
0:05:12.270,721.4,151.0,1,0
0:05:12.323,721.4,151.0,1,0
0:05:12.370,721.4,151.0,1,0
0:05:12.401,719.7,151.0,1,0
